,word,rank,layer
24,на этот раз,25,6
24,на этот раз,25,6
24,на этот раз,25,6
24,на этот раз,25,6
24,на этот раз,25,6
24,на этот раз,25,6
24,на этот раз,25,6
24,на этот раз,25,6
24,на этот раз,25,6
24,на этот раз,25,6
24,на этот раз,25,6
24,на этот раз,25,7
24,на этот раз,25,7
24,на этот раз,25,7
24,на этот раз,25,7
24,на этот раз,25,7
24,на этот раз,25,7
24,на этот раз,25,7
24,на этот раз,25,7
24,на этот раз,25,7
24,на этот раз,25,7
24,на этот раз,25,8
24,на этот раз,25,8
24,на этот раз,25,8
24,на этот раз,25,8
24,на этот раз,25,9
24,на этот раз,25,9
24,на этот раз,25,9
24,на этот раз,25,9
24,на этот раз,25,9
24,на этот раз,25,10
24,на этот раз,25,10
24,на этот раз,25,10
24,на этот раз,25,11
24,на этот раз,25,11
24,на этот раз,25,11
30,о том как,31,0
30,о том как,31,0
30,о том как,31,0
30,о том как,31,0
30,о том как,31,0
30,о том как,31,0
30,о том как,31,0
30,о том как,31,0
30,о том как,31,0
30,о том как,31,0
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,1
30,о том как,31,2
30,о том как,31,2
30,о том как,31,3
30,о том как,31,3
30,о том как,31,3
30,о том как,31,4
30,о том как,31,4
30,о том как,31,4
30,о том как,31,4
30,о том как,31,4
30,о том как,31,4
30,о том как,31,4
30,о том как,31,4
30,о том как,31,4
30,о том как,31,4
30,о том как,31,4
30,о том как,31,4
30,о том как,31,4
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,5
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,6
30,о том как,31,7
30,о том как,31,7
30,о том как,31,7
30,о том как,31,7
30,о том как,31,7
30,о том как,31,7
30,о том как,31,7
30,о том как,31,7
30,о том как,31,7
30,о том как,31,7
30,о том как,31,7
30,о том как,31,7
30,о том как,31,8
30,о том как,31,8
30,о том как,31,8
30,о том как,31,8
30,о том как,31,8
30,о том как,31,8
30,о том как,31,8
30,о том как,31,8
30,о том как,31,8
30,о том как,31,8
30,о том как,31,8
30,о том как,31,8
30,о том как,31,8
30,о том как,31,8
30,о том как,31,8
30,о том как,31,8
30,о том как,31,9
30,о том как,31,9
30,о том как,31,9
30,о том как,31,9
30,о том как,31,9
30,о том как,31,9
30,о том как,31,9
30,о том как,31,9
30,о том как,31,9
30,о том как,31,9
30,о том как,31,9
30,о том как,31,9
30,о том как,31,9
30,о том как,31,9
30,о том как,31,9
30,о том как,31,9
30,о том как,31,10
30,о том как,31,10
30,о том как,31,10
30,о том как,31,10
30,о том как,31,10
30,о том как,31,10
30,о том как,31,10
30,о том как,31,10
30,о том как,31,10
30,о том как,31,10
30,о том как,31,10
30,о том как,31,11
30,о том как,31,11
30,о том как,31,11
30,о том как,31,11
35,тем более что,36,0
35,тем более что,36,0
35,тем более что,36,0
35,тем более что,36,0
35,тем более что,36,0
35,тем более что,36,0
35,тем более что,36,0
35,тем более что,36,0
35,тем более что,36,0
35,тем более что,36,0
35,тем более что,36,0
35,тем более что,36,0
35,тем более что,36,0
35,тем более что,36,0
35,тем более что,36,0
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,1
35,тем более что,36,2
35,тем более что,36,2
35,тем более что,36,4
35,тем более что,36,4
35,тем более что,36,4
35,тем более что,36,4
35,тем более что,36,4
35,тем более что,36,4
35,тем более что,36,5
35,тем более что,36,5
35,тем более что,36,5
35,тем более что,36,5
35,тем более что,36,5
35,тем более что,36,5
35,тем более что,36,5
35,тем более что,36,5
35,тем более что,36,5
35,тем более что,36,5
35,тем более что,36,5
35,тем более что,36,5
35,тем более что,36,5
35,тем более что,36,6
35,тем более что,36,6
35,тем более что,36,6
35,тем более что,36,6
35,тем более что,36,6
35,тем более что,36,6
35,тем более что,36,6
35,тем более что,36,7
35,тем более что,36,7
35,тем более что,36,7
35,тем более что,36,7
35,тем более что,36,8
35,тем более что,36,8
35,тем более что,36,9
35,тем более что,36,9
35,тем более что,36,9
35,тем более что,36,9
35,тем более что,36,9
35,тем более что,36,10
35,тем более что,36,10
35,тем более что,36,10
35,тем более что,36,10
35,тем более что,36,11
35,тем более что,36,11
35,тем более что,36,11
37,у нас в,38,0
37,у нас в,38,0
37,у нас в,38,0
37,у нас в,38,0
37,у нас в,38,0
37,у нас в,38,0
37,у нас в,38,0
37,у нас в,38,0
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,1
37,у нас в,38,2
37,у нас в,38,2
37,у нас в,38,2
37,у нас в,38,2
37,у нас в,38,3
37,у нас в,38,3
37,у нас в,38,3
37,у нас в,38,4
37,у нас в,38,4
37,у нас в,38,4
37,у нас в,38,4
37,у нас в,38,4
37,у нас в,38,4
37,у нас в,38,4
37,у нас в,38,5
37,у нас в,38,5
37,у нас в,38,5
37,у нас в,38,5
37,у нас в,38,5
37,у нас в,38,5
37,у нас в,38,5
37,у нас в,38,5
37,у нас в,38,5
37,у нас в,38,6
37,у нас в,38,6
37,у нас в,38,6
37,у нас в,38,6
37,у нас в,38,6
37,у нас в,38,6
37,у нас в,38,6
37,у нас в,38,6
37,у нас в,38,6
37,у нас в,38,6
37,у нас в,38,6
37,у нас в,38,7
37,у нас в,38,7
37,у нас в,38,7
37,у нас в,38,8
37,у нас в,38,8
37,у нас в,38,8
37,у нас в,38,8
37,у нас в,38,9
37,у нас в,38,9
37,у нас в,38,9
37,у нас в,38,9
37,у нас в,38,9
37,у нас в,38,9
37,у нас в,38,9
37,у нас в,38,9
37,у нас в,38,9
37,у нас в,38,9
37,у нас в,38,10
37,у нас в,38,10
37,у нас в,38,10
37,у нас в,38,10
37,у нас в,38,10
37,у нас в,38,10
37,у нас в,38,10
37,у нас в,38,10
37,у нас в,38,10
37,у нас в,38,10
37,у нас в,38,11
37,у нас в,38,11
37,у нас в,38,11
37,у нас в,38,11
37,у нас в,38,11
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,0
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,1
41,в отличие от,42,2
41,в отличие от,42,2
41,в отличие от,42,2
41,в отличие от,42,2
41,в отличие от,42,3
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,4
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,5
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,6
41,в отличие от,42,7
41,в отличие от,42,7
41,в отличие от,42,7
41,в отличие от,42,7
41,в отличие от,42,7
41,в отличие от,42,7
41,в отличие от,42,7
41,в отличие от,42,7
41,в отличие от,42,7
41,в отличие от,42,7
41,в отличие от,42,7
41,в отличие от,42,7
41,в отличие от,42,7
41,в отличие от,42,7
41,в отличие от,42,7
41,в отличие от,42,7
41,в отличие от,42,8
41,в отличие от,42,8
41,в отличие от,42,8
41,в отличие от,42,8
41,в отличие от,42,8
41,в отличие от,42,8
41,в отличие от,42,8
41,в отличие от,42,8
41,в отличие от,42,8
41,в отличие от,42,8
41,в отличие от,42,8
41,в отличие от,42,8
41,в отличие от,42,8
41,в отличие от,42,8
41,в отличие от,42,9
41,в отличие от,42,9
41,в отличие от,42,9
41,в отличие от,42,9
41,в отличие от,42,9
41,в отличие от,42,9
41,в отличие от,42,9
41,в отличие от,42,9
41,в отличие от,42,9
41,в отличие от,42,9
41,в отличие от,42,9
41,в отличие от,42,9
41,в отличие от,42,9
41,в отличие от,42,10
41,в отличие от,42,10
41,в отличие от,42,10
41,в отличие от,42,10
41,в отличие от,42,10
41,в отличие от,42,10
41,в отличие от,42,10
41,в отличие от,42,10
41,в отличие от,42,10
41,в отличие от,42,10
41,в отличие от,42,10
41,в отличие от,42,11
41,в отличие от,42,11
41,в отличие от,42,11
41,в отличие от,42,11
41,в отличие от,42,11
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,0
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,1
43,дело в том,44,2
43,дело в том,44,2
43,дело в том,44,2
43,дело в том,44,2
43,дело в том,44,2
43,дело в том,44,2
43,дело в том,44,3
43,дело в том,44,3
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,4
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,5
43,дело в том,44,6
43,дело в том,44,6
43,дело в том,44,6
